10000,0,0,0
7270,89,0,0
5376,123,0,0
3947,124,2,0
2936,125,0,0
2173,122,1,0
1511,114,2,0
1103,101,2,0
841,92,3,0
632,80,8,0
450,56,5,0
326,41,0,0
249,41,1,0
218,38,0,0
148,25,0,0
122,27,0,0
91,23,0,0
70,13,0,0
46,9,0,0
34,5,0,0
25,7,0,0
11,6,0,0
3,5,0,0
2,3,0,0
0,5,0,0
0,7,0,0
0,7,0,0
0,7,0,0
0,6,0,0
0,8,0,0
0,10,0,0
0,9,0,0
0,4,0,0
0,4,0,0
0,5,0,0
0,4,0,0
0,2,0,0
0,2,1,0
0,3,1,0
0,7,1,0
0,4,1,0
0,5,1,0
0,6,2,0
0,8,2,0
0,5,1,0
0,3,2,0
0,5,1,0
0,5,0,0
0,7,0,0
0,7,0,0
0,2,0,0
