10000,0,0,0
9210,2,0,0
8210,4,0,0
7360,7,0,0
6764,8,0,0
6188,5,0,0
5625,4,0,0
5101,5,0,0
4567,8,0,0
4163,7,0,0
3681,8,0,0
3343,11,0,0
3046,8,0,0
2769,3,0,0
2474,3,0,0
2274,6,0,0
2091,3,0,0
1811,1,0,0
1611,2,0,0
1483,0,0,0
1316,1,0,0
1143,0,0,0
997,0,0,0
936,0,0,0
823,0,0,0
770,1,0,0
750,1,0,0
671,1,0,0
565,2,0,0
549,1,0,0
491,0,0,0
471,0,0,0
440,0,0,0
414,0,0,0
406,0,0,0
388,0,0,0
359,0,0,0
316,0,0,0
290,0,0,0
239,0,0,0
208,0,0,0
186,0,0,0
178,0,0,0
147,0,0,0
135,0,0,0
127,0,0,0
99,0,0,0
88,0,0,0
66,0,0,0
55,0,0,0
63,0,0,0
59,0,0,0
60,0,0,0
58,0,0,0
54,0,0,0
51,0,0,0
55,0,0,0
46,0,0,0
44,0,0,0
22,0,0,0
16,0,0,0
11,0,0,0
10,0,0,0
8,0,0,0
6,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
