10000,0,0,0
9204,1,0,0
8249,3,0,0
7492,2,0,0
6795,3,0,0
6157,1,0,0
5551,4,0,0
4995,4,0,0
4528,1,0,0
4029,0,0,0
3654,0,0,0
3368,0,0,0
3099,1,0,0
2820,0,0,0
2511,1,0,0
2297,1,0,0
2026,2,0,0
1837,3,0,0
1699,2,0,0
1559,3,0,0
1422,1,0,0
1264,1,0,0
1096,0,0,0
988,0,0,0
937,0,0,0
875,0,0,0
785,0,0,0
673,0,0,0
599,0,0,0
597,0,0,0
559,0,0,0
531,0,0,0
507,0,0,0
455,0,0,0
406,0,0,0
363,0,0,0
291,0,0,0
264,0,0,0
256,0,0,0
232,0,0,0
218,0,0,0
194,0,0,0
179,0,0,0
149,0,0,0
163,0,0,0
133,0,0,0
121,0,0,0
109,0,0,0
113,0,0,0
101,0,0,0
71,0,0,0
59,0,0,0
55,0,0,0
40,1,0,0
50,1,0,0
44,0,0,0
35,0,0,0
30,0,0,0
21,0,0,0
24,0,0,0
24,0,0,0
30,0,0,0
26,0,0,0
28,0,0,0
29,0,0,0
22,0,0,0
19,0,0,0
18,0,0,0
16,0,0,0
20,0,0,0
13,0,0,0
9,0,0,0
9,0,0,0
5,0,0,0
8,0,0,0
8,0,0,0
6,0,0,0
5,0,0,0
3,0,0,0
