10000,0,0,0
9092,0,0,0
8282,1,0,0
7617,2,0,0
6862,1,0,0
6285,1,0,0
5831,4,0,0
5306,5,0,0
4809,4,0,0
4247,3,0,0
3895,7,0,0
3529,9,0,0
3284,7,0,0
2974,5,0,0
2622,4,0,0
2439,5,0,0
2266,4,0,0
2000,6,0,0
1783,4,0,0
1647,6,0,0
1426,4,0,0
1224,3,0,0
1061,3,0,0
977,4,0,0
844,6,0,0
773,6,0,0
719,5,0,0
710,2,0,0
692,4,0,0
658,6,0,0
567,6,0,0
506,6,0,0
456,11,0,0
392,8,0,0
371,6,0,0
323,6,0,0
279,3,0,0
293,2,0,0
279,3,0,0
243,1,0,0
213,0,0,0
192,0,0,0
180,0,0,0
161,0,0,0
145,0,0,0
142,0,0,0
129,0,0,0
125,0,0,0
108,0,0,0
72,0,0,0
72,0,0,0
62,0,0,0
48,0,0,0
41,0,0,0
45,0,0,0
42,0,0,0
32,0,0,0
20,0,0,0
16,0,0,0
14,0,0,0
9,0,0,0
10,0,0,0
14,0,0,0
10,0,0,0
17,0,0,0
14,0,0,0
10,0,0,0
7,0,0,0
4,0,0,0
6,0,0,0
5,0,0,0
7,0,0,0
4,0,0,0
