10000,0,0,0
9025,3,0,0
8083,5,0,0
7224,3,0,0
6639,2,0,0
6045,2,0,0
5419,2,0,0
4934,2,0,0
4453,3,0,0
3907,5,0,0
3569,5,0,0
3330,8,0,0
3005,9,0,0
2715,12,0,0
2540,12,0,0
2217,20,0,0
1930,20,0,0
1780,16,0,0
1574,12,0,0
1364,12,0,0
1219,9,0,0
1106,3,0,0
996,2,0,0
878,4,0,0
806,7,0,0
692,4,0,0
649,1,0,0
568,2,0,0
508,1,0,0
452,1,0,0
406,1,0,0
380,0,0,0
350,0,0,0
338,0,0,0
321,0,0,0
291,0,0,0
270,0,0,0
226,0,0,0
199,0,0,0
169,0,0,0
153,0,0,0
149,0,0,0
144,0,0,0
152,0,0,0
139,0,0,0
127,0,0,0
136,0,0,0
139,0,0,0
123,0,0,0
92,0,0,0
89,0,0,0
73,0,0,0
76,0,0,0
83,0,0,0
78,0,0,0
78,0,0,0
67,1,0,0
49,0,0,0
47,0,0,0
39,0,0,0
30,0,0,0
27,0,0,0
30,0,0,0
36,0,0,0
33,0,0,0
43,0,0,0
40,0,0,0
37,0,0,0
34,0,0,0
30,0,0,0
34,0,0,0
24,0,0,0
17,0,0,0
22,0,0,0
14,0,0,0
17,0,0,0
12,0,0,0
12,0,0,0
12,0,0,0
4,0,0,0
4,0,0,0
5,0,0,0
4,0,0,0
