10000,0,0,0
9062,3,0,0
8269,6,0,0
7471,7,0,0
6727,8,0,0
6169,7,0,0
5599,8,0,0
5154,10,0,0
4660,9,0,0
4344,10,0,0
3866,11,0,0
3519,9,0,0
3162,6,0,0
2934,6,0,0
2597,2,0,0
2386,0,0,0
2160,0,0,0
1870,0,0,0
1630,0,0,0
1468,0,0,0
1260,0,0,0
1130,1,0,0
1012,1,0,0
913,0,0,0
825,0,0,0
762,0,0,0
641,0,0,0
626,0,0,0
552,0,0,0
481,0,0,0
443,0,0,0
428,0,0,0
387,0,0,0
357,0,0,0
306,0,0,0
226,0,0,0
210,0,0,0
191,0,0,0
186,0,0,0
167,0,0,0
145,0,0,0
126,0,0,0
113,0,0,0
107,0,0,0
89,0,0,0
73,0,0,0
72,0,0,0
77,0,0,0
71,0,0,0
62,0,0,0
70,0,0,0
65,0,0,0
73,0,0,0
75,0,0,0
66,0,0,0
57,0,0,0
61,0,0,0
52,0,0,0
51,0,0,0
43,0,0,0
42,0,0,0
28,0,0,0
24,0,0,0
19,0,0,0
25,0,0,0
25,0,0,0
36,0,0,0
38,0,0,0
35,0,0,0
33,0,0,0
36,0,0,0
29,0,0,0
21,0,0,0
22,0,0,0
17,0,0,0
17,0,0,0
18,0,0,0
12,0,0,0
12,0,0,0
7,0,0,0
5,0,0,0
