10000,0,0,0
9018,0,0,0
8322,0,0,0
7470,1,0,0
6808,0,0,0
5988,0,0,0
5459,1,0,0
4984,2,0,0
4601,3,0,0
4076,8,0,0
3634,7,0,0
3383,3,0,0
3122,0,0,0
2865,0,0,0
2644,0,0,0
2394,0,0,0
2213,0,0,0
1964,0,0,0
1788,0,0,0
1596,0,0,0
1429,0,0,0
1253,1,0,0
1109,0,0,0
988,0,0,0
904,0,0,0
788,0,0,0
751,0,0,0
683,0,0,0
636,0,0,0
570,0,0,0
553,0,0,0
486,0,0,0
463,0,0,0
413,0,0,0
398,0,0,0
329,0,0,0
300,0,0,0
276,0,0,0
247,0,0,0
233,0,0,0
194,0,0,0
198,0,0,0
181,0,0,0
160,0,0,0
138,1,0,0
115,1,0,0
117,2,0,0
106,2,0,0
109,1,0,0
86,1,0,0
83,0,0,0
87,0,0,0
72,0,0,0
67,0,0,0
60,0,0,0
46,0,0,0
57,0,0,0
63,0,0,0
50,0,0,0
44,0,0,0
41,0,0,0
28,0,0,0
26,0,0,0
33,0,0,0
29,0,0,0
23,0,0,0
19,0,0,0
23,0,0,0
22,0,0,0
16,0,0,0
17,0,0,0
10,0,0,0
5,0,0,0
7,0,0,0
5,0,0,0
4,0,0,0
2,0,0,0
