10000,0,0,0
9009,4,0,0
8145,4,0,0
7456,3,0,0
6804,3,0,0
6293,3,0,0
5686,3,0,0
5221,1,0,0
4667,3,0,0
4185,3,0,0
3772,2,0,0
3408,0,0,0
3103,0,0,0
2812,0,0,0
2558,1,0,0
2271,1,0,0
2048,0,0,0
1865,0,0,0
1631,0,0,0
1458,0,0,0
1319,0,0,0
1174,0,0,0
1124,3,0,0
1013,2,0,0
938,2,0,0
843,2,0,0
762,4,0,0
666,7,0,0
603,4,0,0
536,5,0,0
485,9,0,0
412,11,0,0
386,13,0,0
343,9,0,0
329,9,0,0
266,10,0,0
249,12,0,0
207,2,0,0
193,3,0,0
179,3,0,0
163,5,0,0
134,5,0,0
119,4,0,0
99,3,0,0
97,1,0,0
87,0,0,0
85,0,0,0
73,0,0,0
70,0,0,0
57,0,0,0
43,0,0,0
34,0,0,0
27,0,0,0
32,0,0,0
33,0,0,0
37,0,0,0
33,0,0,0
31,0,0,0
30,0,0,0
20,0,0,0
27,0,0,0
21,0,0,0
15,0,0,0
12,0,0,0
6,0,0,0
8,0,0,0
5,0,0,0
6,0,0,0
6,0,0,0
9,0,0,0
7,0,0,0
8,0,0,0
7,0,0,0
5,0,0,0
4,0,0,0
6,0,0,0
4,0,0,0
7,0,0,0
9,0,0,0
14,0,0,0
13,0,0,0
10,0,0,0
8,0,0,0
4,0,0,0
5,0,0,0
8,0,0,0
9,0,0,0
8,0,0,0
5,0,0,0
7,0,0,0
6,0,0,0
6,0,0,0
7,0,0,0
5,0,0,0
8,0,0,0
7,0,0,0
8,0,0,0
8,0,0,0
5,0,0,0
5,0,0,0
4,0,0,0
