10000,0,0,0
9000,0,0,0
8057,1,0,0
7164,0,0,0
6457,0,0,0
5815,1,0,0
5352,2,0,0
4786,5,0,0
4314,9,0,0
3926,6,0,0
3472,11,0,0
3140,12,0,0
2814,14,0,0
2455,17,0,0
2228,18,0,0
2040,13,0,0
1790,12,0,0
1630,8,0,0
1426,6,0,0
1231,7,0,0
1095,4,0,0
927,2,0,0
817,0,0,0
758,0,0,0
751,0,0,0
686,0,0,0
580,0,0,0
493,0,0,0
451,0,0,0
376,0,0,0
314,0,0,0
294,0,0,0
259,0,0,0
237,0,0,0
216,0,0,0
184,0,0,0
175,0,0,0
156,0,0,0
123,0,0,0
122,0,0,0
112,0,0,0
89,0,0,0
87,0,0,0
77,0,0,0
71,0,0,0
71,0,0,0
53,0,0,0
49,0,0,0
43,0,0,0
41,0,0,0
37,0,0,0
28,0,0,0
21,0,0,0
20,0,0,0
19,0,0,0
15,0,0,0
15,0,0,0
12,0,0,0
8,0,0,0
8,0,0,0
7,0,0,0
4,0,0,0
7,0,0,0
9,0,0,0
18,0,0,0
23,0,0,0
22,0,0,0
20,0,0,0
18,0,0,0
16,0,0,0
12,0,0,0
5,0,0,0
10,0,0,0
13,0,0,0
14,0,0,0
11,0,0,0
11,0,0,0
7,0,0,0
8,0,0,0
13,0,0,0
15,0,0,0
12,0,0,0
12,0,0,0
11,0,0,0
7,0,0,0
11,0,0,0
9,0,0,0
9,0,0,0
6,0,0,0
