10000,0,0,0
8909,0,0,0
7904,1,0,0
7092,1,0,0
6352,1,0,0
5777,2,0,0
5256,2,0,0
4822,1,0,0
4426,2,0,0
3995,4,0,0
3646,4,0,0
3323,4,0,0
2996,5,0,0
2771,4,0,0
2488,3,0,0
2223,1,0,0
2050,3,0,0
1851,2,0,0
1670,2,0,0
1514,1,0,0
1338,1,0,0
1234,2,0,0
1167,1,0,0
1032,1,0,0
946,0,0,0
858,0,0,0
804,0,0,0
709,0,0,0
607,0,0,0
541,0,0,0
467,0,0,0
438,0,0,0
401,0,0,0
350,0,0,0
335,0,0,0
315,0,0,0
305,0,0,0
266,0,0,0
240,0,0,0
224,0,0,0
195,0,0,0
178,0,0,0
176,0,0,0
182,0,0,0
161,0,0,0
159,0,0,0
159,0,0,0
119,0,0,0
96,0,0,0
74,0,0,0
65,0,0,0
53,0,0,0
63,0,0,0
47,0,0,0
46,0,0,0
26,0,0,0
19,0,0,0
20,0,0,0
17,0,0,0
14,0,0,0
10,0,0,0
6,0,0,0
6,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
10,0,0,0
5,0,0,0
7,0,0,0
6,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
5,0,0,0
2,0,0,0
