0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,0
0,0,1,0
0,0,2,0
0,0,5,0
0,0,6,0
0,0,5,0
0,0,12,0
0,0,9,0
0,0,8,0
0,0,12,0
0,0,12,0
0,0,14,0
0,0,25,0
0,0,34,0
0,0,33,0
0,0,43,0
0,0,41,0
0,0,35,0
0,0,30,0
0,0,40,0
0,0,46,0
0,0,56,0
0,0,61,0
0,0,64,0
0,0,72,0
0,0,95,0
0,0,108,0
0,0,133,0
0,0,164,0
0,0,161,0
0,0,199,0
0,0,256,0
0,0,275,0
0,0,321,0
0,0,378,0
0,0,406,0
0,0,509,0
0,0,636,0
0,0,718,0
0,0,825,0
0,0,960,0
0,0,1080,0
