10000,0,0,0
9122,3,0,0
8097,2,0,0
7302,3,0,0
6659,2,0,0
6025,0,0,0
5408,0,0,0
4959,0,0,0
4552,0,0,0
4087,0,0,0
3662,0,0,0
3364,0,0,0
3036,1,0,0
2786,1,0,0
2520,2,0,0
2220,4,0,0
2090,3,0,0
1879,1,0,0
1723,1,0,0
1572,0,0,0
1418,0,0,0
1285,1,0,0
1122,0,0,0
1016,1,0,0
920,4,0,0
834,6,0,0
767,8,0,0
680,10,0,0
626,14,0,0
581,18,0,0
540,17,0,0
518,17,0,0
463,24,0,0
426,21,0,0
400,13,0,0
372,16,0,0
309,11,0,0
254,10,0,0
245,8,0,0
247,8,0,0
239,6,0,0
224,4,0,0
177,4,0,0
170,7,0,0
156,15,0,0
128,16,0,0
102,23,0,0
85,26,0,0
68,28,0,0
68,34,0,0
57,42,0,0
64,39,0,0
53,29,0,0
36,43,0,0
24,53,0,0
18,54,0,0
10,67,0,0
18,73,0,0
18,68,0,0
18,58,0,0
14,63,0,0
15,63,0,0
17,73,0,0
18,75,0,0
18,60,0,0
21,54,0,0
18,60,0,0
12,73,0,0
10,61,0,0
11,60,0,0
9,70,0,0
6,65,0,0
3,71,0,0
3,84,0,0
3,81,0,0
5,89,0,0
7,102,0,0
2,99,1,0
1,110,1,0
0,111,4,0
0,116,1,0
0,98,1,0
0,103,0,0
0,92,0,0
0,84,0,0
0,77,0,0
0,75,0,0
0,88,0,0
0,81,0,0
0,77,0,0
0,86,0,0
0,89,0,0
0,89,0,0
0,84,0,0
0,89,0,0
0,97,0,0
0,107,0,0
0,112,0,0
0,115,0,0
0,109,0,0
0,129,0,0
0,112,0,0
0,132,0,0
0,149,0,0
0,151,0,0
0,147,0,0
0,146,0,0
0,129,0,0
0,123,0,0
0,139,0,0
0,138,0,0
0,157,0,0
0,162,0,0
0,185,0,0
0,209,0,0
0,198,0,0
0,219,0,0
0,239,0,0
0,272,1,0
0,289,1,0
0,308,1,0
0,325,1,0
0,333,1,0
0,333,2,0
0,361,1,0
0,338,3,0
0,340,3,0
0,356,4,0
0,371,4,0
0,376,3,0
0,386,1,0
0,418,2,0
0,416,2,0
0,410,2,0
0,436,3,0
0,440,3,0
0,470,1,0
0,481,1,0
0,503,0,0
0,559,0,0
0,578,1,0
0,599,2,0
0,636,2,0
0,647,3,0
0,655,5,0
0,641,5,0
0,672,6,0
0,689,5,0
0,666,3,0
0,697,3,0
0,721,4,0
0,763,7,0
0,779,5,0
0,788,5,0
0,844,2,0
0,877,1,0
0,905,0,0
0,949,0,0
0,1028,0,0
