0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,3,0
0,0,7,0
0,0,10,0
0,0,7,0
0,0,9,0
0,0,5,0
0,0,5,0
0,0,11,0
0,0,11,0
0,0,14,0
0,0,15,0
0,0,18,0
0,0,22,0
0,0,24,0
0,0,25,0
0,0,29,0
0,0,26,0
0,0,31,0
0,0,42,0
0,0,47,0
0,0,64,0
0,0,61,0
0,0,60,0
0,0,65,0
0,0,67,0
0,0,81,0
0,0,86,0
0,0,101,0
0,0,109,0
0,0,101,0
0,0,110,0
0,0,118,0
0,0,133,0
0,0,145,0
0,0,161,0
0,0,184,0
0,0,193,0
0,0,193,0
0,0,220,0
0,0,257,0
0,0,262,0
0,0,301,0
0,0,336,0
0,0,350,0
0,0,406,0
0,0,412,0
0,0,464,0
0,0,506,0
0,0,543,0
0,0,604,0
0,0,676,0
0,0,722,0
0,0,852,0
0,0,890,0
0,0,969,0
0,0,1068,0
