10000,0,0,0
9071,1,0,0
8279,1,0,0
7468,3,0,0
6706,2,0,0
6252,2,0,0
5738,8,0,0
5177,8,0,0
4678,5,0,0
4308,6,0,0
3969,5,0,0
3620,2,0,0
3272,1,0,0
3094,1,0,0
2838,0,0,0
2523,0,0,0
2255,0,0,0
2094,0,0,0
1941,0,0,0
1793,0,0,0
1601,0,0,0
1519,0,0,0
1345,0,0,0
1202,0,0,0
1056,3,0,0
1002,1,0,0
922,2,0,0
824,3,0,0
765,1,0,0
683,0,0,0
633,0,0,0
552,0,0,0
477,0,0,0
441,0,0,0
435,0,0,0
382,0,0,0
352,0,0,0
324,0,0,0
302,0,0,0
280,0,0,0
279,0,0,0
224,0,0,0
233,0,0,0
192,0,0,0
164,0,0,0
144,0,0,0
141,0,0,0
132,0,0,0
139,0,0,0
123,0,0,0
111,0,0,0
90,0,0,0
100,0,0,0
97,0,0,0
82,0,0,0
77,0,0,0
75,0,0,0
75,0,0,0
74,0,0,0
77,0,0,0
73,0,0,0
62,0,0,0
49,0,0,0
29,0,0,0
22,0,0,0
21,0,0,0
18,0,0,0
17,0,0,0
12,0,0,0
6,0,0,0
10,0,0,0
8,0,0,0
7,0,0,0
