10000,0,0,0
8976,3,0,0
8065,4,0,0
7351,7,0,0
6840,16,0,0
6281,16,0,0
5746,17,0,0
5153,20,0,0
4675,23,0,0
4139,24,0,0
3649,24,0,0
3319,10,0,0
3058,9,0,0
2787,5,0,0
2508,6,0,0
2311,9,0,0
1961,7,0,0
1787,4,0,0
1628,1,0,0
1429,3,0,0
1287,2,0,0
1142,1,0,0
1053,0,0,0
940,0,0,0
844,0,0,0
754,0,0,0
656,0,0,0
589,0,0,0
509,0,0,0
442,0,0,0
398,0,0,0
394,0,0,0
353,0,0,0
319,0,0,0
304,0,0,0
277,0,0,0
264,0,0,0
215,0,0,0
194,0,0,0
191,0,0,0
181,0,0,0
145,0,0,0
122,0,0,0
113,0,0,0
100,0,0,0
108,0,0,0
95,0,0,0
80,0,0,0
82,0,0,0
80,0,0,0
85,0,0,0
73,0,0,0
69,0,0,0
58,0,0,0
41,0,0,0
35,0,0,0
39,0,0,0
36,0,0,0
38,0,0,0
36,0,0,0
24,0,0,0
22,0,0,0
20,0,0,0
14,0,0,0
12,0,0,0
13,0,0,0
7,0,0,0
8,0,0,0
6,0,0,0
