10000,0,0,0
9085,1,0,0
8202,5,0,0
7461,3,0,0
6892,3,0,0
6377,7,0,0
5779,7,0,0
5308,11,0,0
4810,7,0,0
4318,4,0,0
3899,3,0,0
3513,6,0,0
3118,7,0,0
2813,3,0,0
2559,2,0,0
2327,2,0,0
2156,1,0,0
1925,1,0,0
1826,2,0,0
1711,1,0,0
1505,0,0,0
1338,0,0,0
1132,0,0,0
980,0,0,0
859,0,0,0
741,0,0,0
718,0,0,0
687,0,0,0
661,0,0,0
600,0,0,0
560,0,0,0
498,0,0,0
460,0,0,0
439,0,0,0
381,0,0,0
316,0,0,0
312,2,0,0
249,0,0,0
224,0,0,0
209,0,0,0
189,0,0,0
178,0,0,0
149,0,0,0
140,0,0,0
121,0,0,0
110,0,0,0
88,0,0,0
89,0,0,0
79,0,0,0
75,0,0,0
80,0,0,0
72,0,0,0
74,0,0,0
63,0,0,0
64,0,0,0
68,0,0,0
59,0,0,0
63,0,0,0
61,0,0,0
54,0,0,0
46,0,0,0
45,0,0,0
49,0,0,0
54,0,0,0
53,0,0,0
53,0,0,0
54,0,0,0
51,0,0,0
41,0,0,0
29,0,0,0
34,0,0,0
36,0,0,0
38,0,0,0
35,0,0,0
33,0,0,0
35,0,0,0
29,0,0,0
27,0,0,0
28,0,0,0
23,0,0,0
29,0,0,0
36,0,0,0
34,0,0,0
21,0,0,0
31,0,0,0
31,0,0,0
34,0,0,0
30,0,0,0
26,0,0,0
19,0,0,0
20,0,0,0
25,0,0,0
14,0,0,0
12,0,0,0
10,0,0,0
8,0,0,0
7,0,0,0
7,0,0,0
6,0,0,0
9,0,0,0
7,0,0,0
