10000,0,0,0
9196,0,0,0
8275,0,0,0
7542,2,0,0
6912,1,0,0
6281,0,0,0
5705,0,0,0
5163,0,0,0
4561,1,0,0
4269,0,0,0
3848,1,0,0
3432,1,0,0
3088,1,0,0
2826,0,0,0
2553,0,0,0
2318,0,0,0
2124,0,0,0
1897,0,0,0
1714,0,0,0
1507,1,0,0
1336,1,0,0
1223,0,0,0
1122,1,0,0
1053,0,0,0
936,0,0,0
851,0,0,0
796,0,0,0
731,0,0,0
680,0,0,0
596,0,0,0
576,0,0,0
518,0,0,0
512,0,0,0
493,0,0,0
419,0,0,0
368,1,0,0
372,3,0,0
300,4,0,0
269,2,0,0
201,2,0,0
184,4,0,0
171,4,0,0
140,2,0,0
131,2,0,0
112,1,0,0
107,0,0,0
93,0,0,0
76,0,0,0
75,0,0,0
69,0,0,0
60,0,0,0
67,0,0,0
65,0,0,0
58,0,0,0
52,0,0,0
40,0,0,0
38,0,0,0
40,0,0,0
38,0,0,0
49,0,0,0
48,0,0,0
47,0,0,0
33,0,0,0
29,0,0,0
27,0,0,0
21,0,0,0
15,0,0,0
13,0,0,0
12,0,0,0
7,0,0,0
7,0,0,0
8,0,0,0
7,0,0,0
6,0,0,0
7,0,0,0
6,0,0,0
7,0,0,0
3,0,0,0
