10000,0,0,0
9126,2,0,0
8224,3,0,0
7385,6,0,0
6768,6,0,0
6049,7,0,0
5367,7,0,0
4797,8,0,0
4249,4,0,0
3734,4,0,0
3454,2,0,0
3218,0,0,0
2875,1,0,0
2543,0,0,0
2289,0,0,0
2045,1,0,0
1867,1,0,0
1759,2,0,0
1541,3,0,0
1374,4,0,0
1239,2,0,0
1167,3,0,0
1076,6,0,0
1006,7,0,0
915,6,0,0
819,6,0,0
737,5,0,0
699,6,0,0
600,4,0,0
553,4,0,0
517,5,0,0
477,3,0,0
453,3,0,0
388,3,0,0
359,3,0,0
322,3,0,0
280,4,0,0
261,7,0,0
216,8,0,0
197,5,0,0
179,3,0,0
164,3,0,0
146,4,0,0
143,4,0,0
116,2,0,0
89,2,0,0
87,1,0,0
88,2,0,0
84,5,0,0
65,7,0,0
55,6,0,0
50,7,0,0
43,8,0,0
37,8,0,0
32,7,0,0
23,5,0,0
25,3,0,0
24,1,0,0
22,0,0,0
20,0,0,0
23,0,0,0
18,0,0,0
13,0,0,0
6,0,0,0
3,0,0,0
3,0,0,0
5,0,0,0
2,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
