10000,0,0,0
9081,2,0,0
8127,6,0,0
7437,4,0,0
6787,4,0,0
6093,5,0,0
5489,7,0,0
4972,5,0,0
4439,9,0,0
4035,8,0,0
3654,4,0,0
3315,1,0,0
2956,3,0,0
2703,4,0,0
2418,2,0,0
2236,4,0,0
1985,7,0,0
1787,4,0,0
1602,1,0,0
1436,0,0,0
1275,0,0,0
1125,0,0,0
999,0,0,0
935,2,0,0
877,1,0,0
774,2,0,0
704,1,0,0
647,2,0,0
600,0,0,0
576,0,0,0
481,0,0,0
414,0,0,0
387,0,0,0
365,0,0,0
355,0,0,0
324,0,0,0
308,0,0,0
281,0,0,0
235,0,0,0
217,0,0,0
194,0,0,0
170,0,0,0
171,0,0,0
144,0,0,0
140,0,0,0
144,0,0,0
132,0,0,0
128,0,0,0
112,0,0,0
90,0,0,0
85,0,0,0
84,0,0,0
95,0,0,0
80,0,0,0
69,0,0,0
77,0,0,0
67,0,0,0
76,0,0,0
68,0,0,0
62,0,0,0
60,0,0,0
78,0,0,0
75,0,0,0
72,0,0,0
62,0,0,0
57,0,0,0
39,0,0,0
40,0,0,0
54,0,0,0
40,0,0,0
50,0,0,0
54,0,0,0
39,0,0,0
34,0,0,0
27,0,0,0
26,0,0,0
15,0,0,0
10,0,0,0
9,0,0,0
6,0,0,0
2,0,0,0
