10000,0,0,0
9093,2,0,0
8225,2,0,0
7425,1,0,0
6568,1,0,0
5954,3,0,0
5271,2,0,0
4908,2,0,0
4515,3,0,0
4087,7,0,0
3698,9,0,0
3274,8,0,0
2925,4,0,0
2686,6,0,0
2361,5,0,0
2169,6,0,0
2002,11,0,0
1843,13,0,0
1652,10,0,0
1454,12,0,0
1326,12,0,0
1248,12,0,0
1148,12,0,0
1042,8,0,0
945,10,0,0
860,10,0,0
772,6,0,0
698,5,0,0
606,6,0,0
588,4,0,0
551,6,0,0
525,5,0,0
484,4,0,0
467,8,0,0
440,10,0,0
385,10,0,0
371,11,0,0
331,11,0,0
317,11,0,0
292,13,0,0
254,10,0,0
203,6,0,0
185,3,0,0
186,4,0,0
133,3,0,0
128,1,0,0
113,0,0,0
114,0,0,0
101,0,0,0
90,0,0,0
68,0,0,0
53,0,0,0
60,0,0,0
48,0,0,0
39,0,0,0
40,0,0,0
38,0,0,0
35,0,0,0
26,0,0,0
25,0,0,0
17,0,0,0
17,0,0,0
17,0,0,0
13,0,0,0
13,0,0,0
17,0,0,0
13,0,0,0
7,0,0,0
6,0,0,0
7,0,0,0
3,0,0,0
2,0,0,0
