10000,0,0,0
7259,77,0,0
5387,120,0,0
3933,125,1,0
2882,121,5,0
2064,111,4,0
1549,83,8,0
1161,73,4,0
848,62,2,0
642,58,2,0
441,52,1,0
326,37,1,0
248,35,3,0
191,29,1,0
148,20,0,0
102,22,1,0
87,21,1,0
63,24,0,0
49,19,0,0
41,13,1,0
36,11,2,0
26,7,4,0
12,8,4,0
6,10,3,0
2,9,5,0
3,10,8,0
0,10,9,0
0,12,14,0
0,9,10,0
0,8,5,0
0,6,5,0
0,5,5,0
0,4,6,0
0,6,5,0
0,5,3,0
0,8,4,0
0,14,3,0
0,10,5,0
0,14,4,0
0,14,6,0
0,14,1,0
0,14,2,0
0,11,3,0
0,17,1,0
0,18,2,0
0,18,4,0
0,16,3,0
0,12,3,0
0,17,2,0
0,12,1,0
0,14,0,0
0,14,0,0
0,11,0,0
0,17,0,0
0,16,0,0
0,20,1,0
0,13,1,0
0,10,1,0
0,9,0,0
0,12,0,0
0,14,0,0
0,13,0,0
0,10,1,0
0,7,1,0
0,4,1,0
0,2,1,0
0,2,1,0
0,2,3,0
0,1,1,0
